system:index,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,EVI,EVI_Amplitude_1,EVI_Amplitude_2,EVI_Minimum_1,EVI_Minimum_2,Evap_tavg,Greenup_1,Greenup_2,LABEL,LC_Type1,LC_Type2,LWdown_f_tavg,Lwnet_tavg,MidGreendown_1,MidGreendown_2,MidGreenup_1,MidGreenup_2,NDVI,NDWI,NumCycles,Peak_1,Peak_2,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,Senescence_1,Senescence_2,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,X,Y,aet,constant,def,pdsi,pet,pr,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,.geo
00000000000000000050,30.561916,264.7156,0.10037191,6.82534,4.6823316,4231,2664.0,-9999.0,1406.0,-9999.0,8.750344E-6,511.0,-9999.0,0,9,9,240.26337,-44.25204,612.0,-9999.0,525.0,-9999.0,7844,0.4391113,1.0,565.0,-9999.0,72.241585,98897.57,0.0030584128,-0.62906384,23.72641,22.203768,0.005392493,0.0,0.025631387,9.708791E-6,7.060611E-6,323.77524,21.858349,116.60995,592.0,-9999.0,0.20350477,2.648283E-6,28.092432,105.84629,79.96851,109.86804,265.6334,264.54147,264.6951,264.6063,90.06471,264.79605,8.430608,2.6818945,126.66245506085254,62.91800249973129,231.66666666666666,1,133.16666666666666,426.4166666666667,366.3333333333333,23.0,283.5833333333333,1147.4166666666667,38.583333333333336,-149.08333333333334,-54.25,420.0833333333333,28.333333333333332,212.5,"{""type"":""Point"",""coordinates"":[126.66245542242943,62.91800058704135]}"
00000000000000000056,41.74112,273.40662,0.34483895,7.175663,5.8234167,6363,4285.0,-9999.0,1998.0,-9999.0,8.387467E-6,516.0,-9999.0,0,9,9,267.55856,-49.746006,615.0,-9999.0,538.0,-9999.0,8487,0.38120785,1.0,572.0,-9999.0,42.450035,100495.03,0.0044327844,0.21165049,4.150695,21.228996,0.037590794,0.17826837,0.09995831,2.8832383E-5,1.9364767E-5,318.88498,71.15525,122.69191,588.0,-9999.0,0.25517648,9.467823E-6,35.697945,313.79996,100.94155,182.24551,276.16827,275.7803,276.0243,275.869,77.73462,274.8522,6.833166,4.002156,156.70211816180932,52.35381475848572,276.3333333333333,1,8.666666666666666,-195.58333333333334,290.75,55.75,379.9166666666667,1332.0833333333333,91.5,-32.5,35.5,586.5833333333334,16.5,408.6666666666667,"{""type"":""Point"",""coordinates"":[156.70211716198668,52.35381496739217]}"
0000000000000000005a,40.378124,272.51358,0.1752507,10.901436,4.019749,6945,5036.0,-9999.0,1378.0,-9999.0,1.8214561E-5,488.0,-9999.0,0,9,9,267.68304,-48.126644,617.0,-9999.0,506.0,-9999.0,8729,0.94183445,1.0,549.0,-9999.0,94.15488,90109.86,0.003809268,0.9053112,3.0413232,45.956882,0.0030612226,0.0022851992,0.05776645,2.4289731E-5,1.2802781E-5,275.18378,58.175453,142.12538,578.0,-9999.0,0.3283363,1.1487054E-5,25.015543,198.40404,68.34856,106.25664,275.70273,274.9587,275.08432,274.9678,99.21997,274.15317,27.869242,3.7195663,83.18399530946769,51.20397119481273,437.5833333333333,1,72.58333333333333,90.66666666666667,516.1666666666666,60.083333333333336,893.9166666666666,1480.3333333333333,62.166666666666664,-32.416666666666664,78.0,567.9166666666666,42.083333333333336,240.58333333333334,"{""type"":""Point"",""coordinates"":[83.18399505990645,51.203973333346404]}"
0000000000000000005f,39.122166,263.3549,0.16464938,5.780024,5.4324484,4093,2084.0,-9999.0,2143.0,-9999.0,8.01123E-6,512.0,-9999.0,0,9,9,239.8242,-38.68034,612.0,-9999.0,530.0,-9999.0,7985,0.5906103,1.0,566.0,-9999.0,44.855568,94494.09,0.0032229254,0.538498,17.0202,20.489798,0.03733513,0.0011701065,0.04166319,1.3172939E-5,7.845227E-6,502.93866,42.99621,110.62461,589.0,-9999.0,0.30162844,5.3277818E-6,31.837774,297.28058,90.05615,169.62422,268.64377,267.98828,268.88608,268.56448,77.71045,264.023,5.9171324,2.7636254,101.79708799642418,63.061732945190414,287.9166666666667,1,19.333333333333332,-38.583333333333336,311.4166666666667,34.166666666666664,806.8333333333334,1047.6666666666667,46.25,-158.91666666666666,-40.5,401.4166666666667,25.083333333333332,144.16666666666666,"{""type"":""Point"",""coordinates"":[101.79708995428021,63.06173079129709]}"
00000000000000000061,29.8424,274.6001,0.14182451,12.88464,8.69921,5201,4341.0,-9999.0,1248.0,-9999.0,2.1320811E-5,487.0,-9999.0,0,9,9,276.69586,-49.26795,623.0,-9999.0,506.0,-9999.0,7866,0.32853654,1.0,554.0,-9999.0,83.92562,99659.07,0.0054573584,-1.1614677,11.092731,53.720104,0.041499756,0.015696995,0.02532895,2.6826854E-5,2.3549519E-5,385.27707,15.124884,153.2583,587.0,-9999.0,0.112709135,3.2773007E-6,31.417063,335.8576,97.601135,187.82198,276.62045,275.881,275.905,275.9218,113.38131,275.1314,29.761106,2.9086115,135.07068612021126,47.97003617198245,447.0833333333333,1,59.916666666666664,-172.33333333333334,510.75,59.833333333333336,586.4166666666666,1545.9166666666667,19.416666666666668,-37.75,58.833333333333336,773.5,35.833333333333336,202.25,"{""type"":""Point"",""coordinates"":[135.07068797824277,47.97003704894111]}"
0000000000000000006d,42.117092,263.47675,0.19974588,3.5106869,5.672201,3790,2077.0,-9999.0,1610.0,-9999.0,6.330667E-6,508.0,-9999.0,0,9,9,236.5605,-42.878204,606.0,-9999.0,522.0,-9999.0,7455,0.6615385,1.0,563.0,-9999.0,50.726196,100335.305,0.002828097,1.9490956,17.975412,16.01066,0.030080937,0.0015822322,0.034939937,9.850412E-6,5.153812E-6,251.91313,35.72361,109.85655,586.0,-9999.0,0.2965681,4.6965315E-6,27.211243,250.07481,78.04281,146.65938,268.9432,267.87387,269.34753,268.76425,79.60104,264.305,5.5281043,2.5414755,155.04921803902943,66.94245497258675,210.41666666666666,1,110.16666666666667,124.41666666666667,328.0833333333333,20.416666666666668,322.25,1100.9166666666667,28.75,-157.75,-63.583333333333336,369.5,23.5,220.16666666666666,"{""type"":""Point"",""coordinates"":[155.0492175834954,66.94245522440364]}"
0000000000000000006e,35.110943,264.68433,0.11013393,6.049447,5.646789,3334,1986.0,-9999.0,1477.0,-9999.0,9.126649E-6,514.0,-9999.0,0,9,9,239.00934,-45.345657,611.0,-9999.0,524.0,-9999.0,6810,0.51409197,1.0,569.0,-9999.0,73.219154,99934.766,0.0029024652,-0.31370324,22.566166,23.159365,0.0049980325,5.4206732E-5,0.027518166,9.8828295E-6,6.9520606E-6,244.3783,23.525866,119.66957,588.0,-9999.0,0.2045516,2.9309067E-6,22.716047,135.47327,60.709057,90.7168,267.19504,267.29047,267.37048,267.3894,91.36947,264.77832,9.054814,2.6273272,121.27256335613541,64.2115765088634,237.41666666666666,1,125.75,297.0,364.4166666666667,24.166666666666668,195.41666666666666,1118.9166666666667,34.166666666666664,-146.41666666666666,-50.833333333333336,403.5833333333333,29.916666666666668,202.0,"{""type"":""Point"",""coordinates"":[121.27256161508728,64.2115768844439]}"
00000000000000000070,37.756786,264.69403,0.16407932,7.201796,5.6132693,4326,2462.0,-9999.0,1858.0,-9999.0,9.186917E-6,508.0,-9999.0,0,9,9,239.6755,-43.59941,612.0,-9999.0,521.0,-9999.0,7553,0.3194334,1.0,571.0,-9999.0,52.13683,91193.37,0.003451524,1.1417295,18.504204,23.421574,0.04486106,0.001975752,0.040333103,1.4954396E-5,9.71693E-6,391.9396,31.635405,123.91576,592.0,-9999.0,0.25920442,5.237225E-6,31.434843,316.79092,88.780205,161.88612,269.167,267.5656,268.99664,268.50198,87.55565,265.4685,7.3459034,2.8166473,116.74505432417303,59.10914569506452,309.3333333333333,1,38.25,-32.583333333333336,348.9166666666667,33.75,413.6666666666667,1191.0,27.25,-128.0,-5.916666666666667,453.0,28.583333333333332,173.16666666666666,"{""type"":""Point"",""coordinates"":[116.74505349238045,59.10914348561318]}"
0000000000000000007f,42.847385,262.17056,0.24935715,3.3466208,5.924423,2782,1693.0,-9999.0,1487.0,-9999.0,5.9843073E-6,506.0,-9999.0,0,9,9,235.34631,-37.824608,598.0,-9999.0,527.0,-9999.0,6673,0.6168712,1.0,564.0,-9999.0,42.6988,100938.4,0.0025959918,1.2687521,18.485636,15.262757,0.027789718,1.3411058E-4,0.04001353,1.0354052E-5,5.199897E-6,245.24335,40.978523,105.2509,582.0,-9999.0,0.3177703,5.154018E-6,27.75056,226.0887,76.97283,140.5198,267.24344,266.83337,267.8748,267.549,73.83029,262.92236,3.627129,2.6939826,153.5400483617086,68.30789420444842,201.33333333333334,1,70.33333333333333,283.75,287.0833333333333,20.5,322.9166666666667,1085.5833333333333,34.583333333333336,-161.58333333333334,-67.75,358.9166666666667,20.583333333333332,298.1666666666667,"{""type"":""Point"",""coordinates"":[153.5400482092598,68.30789439438352]}"
00000000000000000082,32.14244,265.2752,0.09817857,6.7719297,5.52467,4089,2683.0,-9999.0,1374.0,-9999.0,8.9589985E-6,508.0,-9999.0,0,9,9,241.44801,-44.888344,617.0,-9999.0,520.0,-9999.0,7861,0.49224523,1.0,561.0,-9999.0,73.28036,97565.07,0.0030451438,-0.4726421,25.883617,22.810406,0.0067714048,0.0,0.030586058,9.135405E-6,5.962191E-6,298.171,25.44753,122.843506,590.0,-9999.0,0.21340536,3.1733516E-6,27.477201,122.806404,72.13016,103.624435,266.96896,266.6736,266.54428,266.58667,93.79191,265.26184,7.493719,2.6299028,119.97898934700329,62.34308071789479,239.16666666666666,1,95.91666666666667,268.75,336.3333333333333,23.75,151.16666666666666,1123.5,40.333333333333336,-145.08333333333334,-39.333333333333336,438.3333333333333,25.083333333333332,191.58333333333334,"{""type"":""Point"",""coordinates"":[119.97898977678577,62.34307977001847]}"
0000000000000000008d,39.83471,264.41684,0.28339493,6.865649,6.72466,2952,1614.0,-9999.0,1413.0,-9999.0,9.423558E-6,499.0,-9999.0,0,9,9,238.9622,-44.51531,617.0,-9999.0,527.0,-9999.0,6105,0.5560209,1.0,565.0,-9999.0,48.530025,91824.54,0.0038628292,0.8790612,18.171968,23.96215,0.043442447,0.02668416,0.04424526,1.622737E-5,1.1340041E-5,420.36325,39.99333,127.191246,591.0,-9999.0,0.28375137,4.887191E-6,34.584797,312.9791,94.73372,184.09015,271.24023,270.54913,271.6967,271.28793,88.48367,265.58466,7.657253,2.53787,122.63800258799708,57.815571685932404,322.8333333333333,1,9.75,106.08333333333333,337.0833333333333,47.583333333333336,460.25,1254.25,53.75,-143.66666666666666,-27.333333333333332,429.5833333333333,24.166666666666668,120.83333333333333,"{""type"":""Point"",""coordinates"":[122.63800078506713,57.81557164731169]}"
000000000000000000a6,44.87459,262.46844,0.16012911,4.271552,7.606391,2157,1336.0,-9999.0,1628.0,-9999.0,6.997391E-6,508.0,-9999.0,0,9,9,234.09445,-42.36095,608.0,-9999.0,528.0,-9999.0,4988,0.7894737,1.0,561.0,-9999.0,53.216583,98760.43,0.002821981,-0.023792518,15.625915,17.757998,0.030039018,4.17136E-5,0.034314286,1.1034478E-5,7.6414835E-6,278.68295,28.848925,112.6941,580.0,-9999.0,0.22067662,3.392754E-6,31.80758,262.976,89.25583,157.61938,268.7457,269.20242,270.21887,269.9278,76.52835,262.99695,3.9960885,2.8022928,122.35054169707884,65.57701574072507,274.25,1,68.08333333333333,350.0,345.5833333333333,28.666666666666668,416.8333333333333,1081.25,39.416666666666664,-158.91666666666666,-72.41666666666667,391.0833333333333,25.25,226.33333333333334,"{""type"":""Point"",""coordinates"":[122.35054037655568,65.57701605442378]}"
000000000000000000b4,13.289398,288.90897,0.1723987,15.745519,24.687538,3826,2108.0,-9999.0,1517.0,-9999.0,2.3472185E-5,414.0,-9999.0,171,9,9,348.1459,-46.82541,630.0,-9999.0,477.0,-9999.0,5901,1.0,1.0,547.0,-9999.0,106.21354,94966.65,0.010430247,-0.35959265,10.699932,58.768,0.017947461,0.17937237,0.0025432692,4.1975858E-5,4.1677748E-5,488.57605,0.20803915,133.71776,585.0,-9999.0,7.0721155E-4,2.9824864E-7,34.296745,346.74393,103.42398,207.40216,288.85654,288.89902,288.62103,288.73312,115.87281,288.91635,18.539038,2.3956308,109.05547549210992,30.93797838507632,714.0,1,84.16666666666667,-132.08333333333334,798.3333333333334,115.91666666666667,413.75,1468.6666666666667,0.0,130.83333333333334,211.91666666666666,1518.4166666666667,71.41666666666667,154.58333333333334,"{""type"":""Point"",""coordinates"":[109.05547641694677,30.937978860481326]}"
000000000000000000e9,13.985659,288.70825,0.19781455,8.462441,28.783228,4996,3480.0,-9999.0,1856.0,-9999.0,2.1294403E-5,448.0,-9999.0,0,9,9,357.12976,-37.284744,646.0,-9999.0,505.0,-9999.0,7972,1.0,1.0,575.0,-9999.0,82.21273,96047.88,0.011467001,-0.33664277,20.90276,53.304935,0.068146095,0.18211313,0.0031361263,4.4854154E-5,4.4568475E-5,638.3314,0.26885647,129.18207,595.0,-9999.0,8.768544E-4,2.8561126E-7,39.22922,400.91537,118.42056,238.45755,288.68567,288.80038,288.50037,288.61624,111.0911,288.38004,16.249304,2.4119084,111.3551626194559,27.416582471327796,709.0,1,31.166666666666668,150.41666666666666,741.25,123.08333333333333,1136.4166666666667,1490.0,0.0,120.0,190.0,1610.75,38.75,185.25,"{""type"":""Point"",""coordinates"":[111.35516414413935,27.416582167564574]}"
0000000000000000014d,12.73489,295.29922,0.08828881,11.284324,22.7183,3083,1378.0,-9999.0,1727.0,-9999.0,2.280292E-5,302.0,-9999.0,0,9,9,354.96255,-73.613144,501.0,-9999.0,321.0,-9999.0,5287,0.9776663,1.0,393.0,-9999.0,235.8863,92373.34,0.010474989,-0.3010418,79.14555,57.031944,0.026153067,0.06591012,0.0,3.642016E-5,3.642016E-5,140.34586,0.0,239.97682,419.0,-9999.0,0.0,0.0,13.441649,193.4806,45.04293,81.86125,295.4098,295.41605,295.3783,295.3681,208.989,293.82104,23.227678,2.9185016,143.91010851594734,-19.439542748346447,722.4166666666666,1,725.75,391.6666666666667,1448.1666666666667,90.25,355.0833333333333,2220.9166666666665,0.0,146.5,283.4166666666667,1416.0833333333333,141.58333333333334,305.4166666666667,"{""type"":""Point"",""coordinates"":[143.91010668772228,-19.43954468361942]}"
00000000000000000160,12.025604,300.92224,0.155273,18.767332,24.96911,4329,1634.0,-9999.0,2110.0,-9999.0,2.5185853E-5,311.0,-9999.0,0,9,9,406.41437,-56.902557,516.0,-9999.0,334.0,-9999.0,7038,0.75204855,1.0,403.0,-9999.0,206.32748,100438.81,0.016427286,-0.032745145,71.352425,62.987976,0.020400835,0.2997429,0.0,5.514502E-5,5.514502E-5,270.15005,0.0,216.61752,449.0,-9999.0,0.0,0.0,25.695337,290.53754,80.406235,164.04848,301.07626,300.94995,301.09595,301.0471,190.75568,299.00085,19.32501,2.7788725,136.0767992384251,-12.540481366308521,1062.4166666666667,1,380.9166666666667,490.75,1443.25,131.83333333333334,3093.5,2239.3333333333335,0.0,223.5,306.1666666666667,2567.5,101.91666666666667,385.6666666666667,"{""type"":""Point"",""coordinates"":[136.07679940803283,-12.54048150204166]}"
00000000000000000173,31.362976,271.38922,0.35401168,7.1167583,8.996611,2366,1869.0,-9999.0,1859.0,-9999.0,1.0524864E-5,487.0,-9999.0,0,9,9,268.84268,-41.137913,618.0,-9999.0,505.0,-9999.0,6241,0.6004177,1.0,566.0,-9999.0,52.10979,98477.52,0.0041989107,0.6562761,27.657948,26.781761,0.06308498,0.07857709,0.05458324,2.3417995E-5,1.7706147E-5,483.5998,26.969946,131.42061,600.0,-9999.0,0.15710954,5.711882E-6,34.282425,345.86667,100.29612,180.36539,274.23535,273.442,274.2377,273.84775,97.52309,271.5436,7.656679,3.2391405,-76.35679915015933,52.49754520394484,310.6666666666667,1,69.58333333333333,-20.5,382.0,51.25,213.83333333333334,1288.6666666666667,80.75,-52.0,48.666666666666664,588.6666666666666,25.916666666666668,357.5,"{""type"":""Point"",""coordinates"":[-76.35679921000707,52.4975451716479]}"
0000000000000000017a,41.926422,267.1407,0.25748762,3.7273765,6.342675,2570,1317.0,-9999.0,1571.0,-9999.0,6.3990396E-6,502.0,-9999.0,0,9,9,249.22581,-43.225292,621.0,-9999.0,523.0,-9999.0,5834,0.5472683,1.0,565.0,-9999.0,55.405178,96588.875,0.0032185263,0.9695866,27.329296,16.273613,0.03129196,0.012930141,0.034327026,1.1063839E-5,7.750721E-6,254.63623,26.16537,118.17433,583.0,-9999.0,0.1582578,3.3128433E-6,28.640726,246.5769,81.94218,144.05305,271.8285,271.9742,273.21487,272.72318,88.54333,267.61783,4.263554,3.0335085,-107.54630581478912,61.911889381517426,237.16666666666666,1,60.666666666666664,159.75,311.75,31.0,558.1666666666666,1207.25,50.5,-106.33333333333333,-19.916666666666668,486.3333333333333,17.833333333333332,359.5,"{""type"":""Point"",""coordinates"":[-107.54630704271115,61.91188915725131]}"
0000000000000000018c,41.776207,264.7824,0.10193166,6.4458823,4.0020466,3904,1687.0,-9999.0,2107.0,-9999.0,6.31803E-6,534.0,-9999.0,0,9,9,235.45529,-46.1763,607.0,-9999.0,546.0,-9999.0,6936,0.6875,1.0,589.0,-9999.0,45.063396,92514.61,0.002925075,1.6084121,15.143779,16.0991,0.016626332,1.1366758E-5,0.023313358,1.0905666E-5,6.119952E-6,196.39532,27.349262,110.29692,600.0,-9999.0,0.22299932,4.7860235E-6,25.280928,191.17813,68.798584,87.085686,266.47232,264.6399,266.12122,265.60724,79.385025,265.9893,3.5643785,3.4430554,-138.80767770214848,67.08618541804587,189.33333333333334,1,56.75,-503.5833333333333,252.33333333333334,19.75,61.166666666666664,961.0833333333334,37.333333333333336,-123.58333333333333,-22.833333333333332,316.5833333333333,23.75,280.4166666666667,"{""type"":""Point"",""coordinates"":[-138.80767774799259,67.08618542865938]}"
00000000000000000194,39.917507,268.75967,0.33079395,5.9283586,8.05138,3487,1361.0,-9999.0,1886.0,-9999.0,9.960338E-6,490.0,-9999.0,0,9,9,258.05103,-41.2621,625.0,-9999.0,513.0,-9999.0,6024,0.5893556,1.0,569.0,-9999.0,62.716145,99808.35,0.0032835193,1.6337143,18.58315,25.31671,0.04994528,0.013510735,0.046354774,1.610886E-5,1.0887363E-5,279.21576,29.527376,122.97444,593.0,-9999.0,0.16825368,5.221566E-6,32.903175,324.66977,86.39605,159.91644,272.96252,272.29208,273.63712,273.07574,87.94783,269.30554,8.348297,3.4967985,-94.17937438709063,57.38438034955504,268.25,1,49.916666666666664,105.16666666666667,330.9166666666667,38.083333333333336,218.41666666666666,1323.1666666666667,75.83333333333333,-100.91666666666667,-4.833333333333333,505.75,17.25,450.0,"{""type"":""Point"",""coordinates"":[-94.17937575142386,57.384381034544525]}"
00000000000000000195,31.56514,267.2206,0.069237635,6.1250067,4.641322,4042,1932.0,-9999.0,1934.0,-9999.0,7.1899394E-6,519.0,-9999.0,0,9,9,241.6016,-50.4159,606.0,-9999.0,535.0,-9999.0,7469,0.6153846,1.0,571.0,-9999.0,60.648724,96540.94,0.003054591,1.3990989,20.958538,18.17713,0.0014389354,2.5078984E-5,0.014475,9.484753E-6,6.08046E-6,243.30164,19.468012,113.275566,584.0,-9999.0,0.15975703,3.4044986E-6,22.57754,97.457146,58.54811,92.88033,267.75586,265.86487,267.10983,266.49146,91.01784,268.3345,6.4581285,3.3285635,-141.46669094314225,67.37364630896411,110.75,1,165.83333333333334,-688.9166666666666,292.0,11.75,42.333333333333336,951.8333333333334,16.75,-122.0,-21.416666666666668,365.9166666666667,25.0,197.75,"{""type"":""Point"",""coordinates"":[-141.46668875627395,67.37364583717081]}"
00000000000000000198,34.57092,268.13077,0.3314526,4.832043,9.0165,3018,1246.0,-9999.0,1665.0,-9999.0,8.790557E-6,504.0,-9999.0,0,9,9,251.8561,-44.33198,613.0,-9999.0,525.0,-9999.0,6498,0.5561387,1.0,562.0,-9999.0,61.59957,96363.75,0.0033088215,0.28373495,28.319328,22.418135,0.046013646,0.01409034,0.042275034,1.4444574E-5,1.0155151E-5,290.3277,26.898893,124.56032,592.0,-9999.0,0.1602149,4.2892516E-6,31.46913,247.06778,81.014465,143.81534,271.73087,271.98004,272.6209,272.36267,96.40807,268.33484,5.1997666,3.1261597,-102.73133589190849,59.68406747690101,252.25,1,48.0,22.333333333333332,314.25,34.083333333333336,344.3333333333333,1240.1666666666667,71.0,-101.75,-13.5,456.1666666666667,19.833333333333332,402.9166666666667,"{""type"":""Point"",""coordinates"":[-102.73133405239189,59.6840687617371]}"
000000000000000001ad,30.42875,269.95023,0.25091,5.2353673,10.444732,2298,1247.0,-9999.0,1331.0,-9999.0,1.0114459E-5,499.0,-9999.0,0,9,9,257.74908,-45.892876,612.0,-9999.0,543.0,-9999.0,6477,0.56653225,1.0,579.0,-9999.0,67.14543,95015.625,0.0035490552,-0.4427039,25.54309,25.747293,0.04123551,0.0119040385,0.03557455,1.5545364E-5,1.1604464E-5,459.49033,26.288969,124.28693,592.0,-9999.0,0.1524057,3.9408656E-6,28.225723,241.93246,77.56883,145.51352,271.98157,272.03906,272.21176,272.12897,97.582565,269.8426,6.613173,3.0425057,-105.03102301925446,57.95930213139153,297.0,1,54.75,-94.41666666666667,359.6666666666667,42.416666666666664,293.6666666666667,1281.1666666666667,42.583333333333336,-81.91666666666667,13.333333333333334,488.75,24.416666666666668,313.8333333333333,"{""type"":""Point"",""coordinates"":[-105.03102177958446,57.9593018515674]}"
000000000000000001b9,45.126167,267.0221,0.3572579,4.2437053,4.7067547,2826,1407.0,-9999.0,1873.0,-9999.0,7.5152825E-6,500.0,-9999.0,0,9,9,250.38611,-40.624973,614.0,-9999.0,527.0,-9999.0,6820,0.5535427,1.0,564.0,-9999.0,41.004433,95256.64,0.0034162735,0.86254334,14.997916,19.48099,0.12616089,0.013270865,0.10488304,2.127239E-5,9.493063E-6,364.4041,91.29366,130.51373,592.0,-9999.0,0.410204,1.1779224E-5,34.285473,417.5672,86.22413,168.9089,272.5739,272.3646,273.07785,272.79065,78.743996,268.21402,5.1069813,3.4911323,-65.57701574072507,55.803345449504675,184.0,1,64.75,-55.583333333333336,257.6666666666667,49.833333333333336,200.91666666666666,1243.5,126.58333333333333,-86.91666666666667,0.16666666666666666,482.3333333333333,15.5,466.4166666666667,"{""type"":""Point"",""coordinates"":[-65.57701605442378,55.80334432863054]}"
000000000000000001bf,32.792343,268.00992,0.19873318,7.7196426,5.8359823,3790,1627.0,-9999.0,1852.0,-9999.0,9.2894925E-6,529.0,-9999.0,0,9,9,247.48523,-47.04206,604.0,-9999.0,542.0,-9999.0,7336,0.46296296,1.0,566.0,-9999.0,49.431248,90930.01,0.0035159714,1.1341745,15.460894,23.650354,0.0036054843,3.2280218E-6,0.02348283,1.6539114E-5,9.99557E-6,351.26944,31.322922,112.912025,585.0,-9999.0,0.21156326,6.5435097E-6,27.213264,134.9329,69.6126,119.51087,269.0594,267.38348,268.46265,268.01727,87.51153,269.4874,7.004303,3.2156172,-141.53855616587182,64.42717217705209,203.91666666666666,1,62.833333333333336,90.66666666666667,281.75,25.5,225.58333333333334,923.3333333333334,10.083333333333334,-103.16666666666667,13.916666666666666,347.0833333333333,28.416666666666668,186.33333333333334,"{""type"":""Point"",""coordinates"":[-141.53855608795234,64.42716996127697]}"
000000000000000001c0,40.165257,268.60605,0.37747562,5.229914,5.4092445,2638,1373.0,-9999.0,1532.0,-9999.0,7.2650423E-6,500.0,-9999.0,0,9,9,254.20465,-43.518658,610.0,-9999.0,519.0,-9999.0,5491,0.5884719,1.0,561.0,-9999.0,38.995007,95086.805,0.0038412083,0.38036954,16.807615,18.70647,0.093548,0.049836982,0.07905247,2.1178124E-5,1.2744299E-5,501.72067,53.320827,129.09935,581.0,-9999.0,0.25975657,8.433516E-6,35.303146,292.85968,91.9282,159.62376,272.5498,272.3778,272.83603,272.56497,81.37975,269.41336,4.34626,3.315617,-73.12286412732905,53.35992787669958,261.3333333333333,1,81.41666666666667,81.0,347.6666666666667,56.166666666666664,165.25,1271.4166666666667,123.08333333333333,-62.916666666666664,24.916666666666668,561.25,21.0,347.3333333333333,"{""type"":""Point"",""coordinates"":[-73.12286292560177,53.35992639718223]}"
